nombre,lat,lng,direccion,categoria,capa,mapa,lista
Il Magnifico,40.9968622,14.207532500000001,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Perna Pizzeria & Friggitoria,40.7724838,14.400980900000002,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Pizzeria da Nino Pannella,40.9434395,14.3838074,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
La Lanterna,40.8682092,14.4334138,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Pizzeria 6 spicchi,40.8764607,14.435274600000001,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Pizza Saporito,40.9325398,14.4279256,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Maxi ó Bar,40.848625,14.475484999999999,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Yogurteria Yolly,40.9245879,14.4593451,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Torre Birraia,40.7563259,14.4439059,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Britannia by Vagabondo,40.9283036,14.482632799999998,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Bar Sicilia,40.8328149,14.5048021,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Yogurteria Yolly,40.8329472,14.5048214,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
"Ristorante-Pizzeria ""Palm Garden""",40.7908985,14.500966000000002,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Ristorante e Pizzeria A'ddò Napulitano di Marino Cosimo,41.0338973,14.3794197,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Ristorante Pizzeria Primavera,40.8617452,14.5191501,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
The Dream 64,40.7487707,14.4980641,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Ristorante Pompeo Magno,40.7442436,14.496006000000001,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Likitta,39.2186907,9.121358700000002,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Pizzeria Da Rita,39.2240265,9.1303009,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Transumanza,39.2116495,9.120804699999999,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Pizzeria TAKE AWAY Gastronomia Colombo Di Angius Stefano,39.2356724,9.182337399999998,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Movies Pizzeria,39.2446586,9.191491499999998,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Aicha La Piazza del Gusto,39.3046037,9.066094099999999,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Sapore antico,39.29223649999999,8.9953086,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Ristorante Pizzeria PIZZA FOLLE,39.2783816,9.524533,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
SA Morisca Ristorante Pizzeria,39.1383241,9.523164500000004,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
La Capanna Villasimius,39.12836499999999,9.529295699999997,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Araxi 'e mari di Guidetti Giorgia,39.2027222,9.5523438,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Centrale 38,39.1665687,8.5244941,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
"Ristorante Pizzeria ""Tamatta""",40.3268569,9.280947799999998,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
S'Adde,40.2871399,9.5909386,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
"La Vecchia Metro Pizzeria, Cozzeria, Ristorante",40.7763902,9.666304199999997,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
L'M Ristorante,41.04571619999999,9.4707917,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Ristorante La Rocca da Chiara,41.1170544,9.470642,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Ristorante Il Paguro,41.1690462,9.4213642,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Gelateria Fiore di Maggio,41.18076429999999,9.383275799999998,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
"Pizzeria con giardino ""Peri Peri"" PIZZE anche senza GLUTINE con FORNO a LEGNA dentro alla STAZIONE ferroviaria di TRAPANI",38.0170051,12.5184567,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Pasticceria F.lli Virzi,38.0312691,12.5405361,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Salamureci Ristorante e camere - Chef Patron Michele Bellezza,38.0169128,12.5023155,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
L'Acquolina In Bocca di Cucci Giuseppe,38.027167,12.5488989,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
CAFFE 'BABY MOON,38.0141439,12.5532497,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Duca di Castelmonte,37.9931789,12.564764000000002,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Agriturismo Vultaggio 3 stelle,37.91903509999999,12.5659462,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
dal Cozzaro,38.1771672,12.7335539,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Le Plus Bon,38.1760207,12.7333872,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Trionfo di Gola | Ristorante - Pizzeria | San Vito Lo Capo - Trapani,38.175769,12.7337107,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Mancia e Vattinni Street Food,38.1742002,12.7339093,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Pizz'art,37.7089426,12.4822181,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
La Conchiglia,37.645106,12.6021835,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Ristorante Solemare,38.0283239,12.8791956,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Sapore di Sicilia - Carini - Poseidon,38.1744209,13.2185529,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Poldo 2 Mondello,38.2067689,13.325765200000001,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Mandarini Ristorante - Pizzeria,38.1704852,13.322949300000001,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Pizzeria Borrelli,38.1624661,13.321948,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Il Gelato Della Piazzetta,38.08135370000001,13.2903288,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Vizi & Sfizi - Pizza e Cucina,38.15402019999999,13.3308979,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
PizziCotto,38.1545276,13.3325042,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Don Carmelo Pizzeria Ristorante,38.1466667,13.3305556,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Sal Capone Sushi & Pizza,38.1470837,13.3403776,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Pizzeria L'arte Bianca,38.1423615,13.3403138,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Le Tre P,38.1442156,13.3407882,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Pizzeria La Salsiera,38.14085499999999,13.3413875,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
BurgerPizza,38.1342595,13.3397284,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
La Dolce Vita,38.1367999,13.3427332,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Cucinando a Vignola,44.4820773,11.0044764,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
La Rusticana,44.47967269999999,11.0093185,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Gelateria L'Artigiano,44.4940019,11.0197946,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Ristorante Pizzeria Picaresco,44.5511934,10.8974622,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Parco Dei Ciliegi,44.47342969999999,11.2127494,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Gelateria Alaska,44.572956,10.852451,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Löwengrube,44.6302372,10.9654173,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
My Chef La Pioppa Ovest,44.5185028,11.2148932,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Slurp Morane 433,44.62444319999999,10.927342,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
La Griglia,44.635270000000006,10.931873700000002,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
SLURP,44.640628,10.931234,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Osteria Stallo del Pomodoro,44.64347739999999,10.929675400000002,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Fusorari Cibi & Viaggi,44.64375810000001,10.9241754,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Aragosta Seafood & Pizza,44.545509,10.77969,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Dulzy,44.64700879999999,10.9279292,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Pizzeria Anissa,44.6533563,10.9432203,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
I DISSONANTI .. PIZZA E ALTRO,44.65001549999999,10.9247009,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Doppiozero Food Lab - Modena,44.6588186,10.9203036,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Origano Pizza TAKE AWAY- Pizzeria da asporto a Casalecchio di Reno,44.45556389999999,11.2739052,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Ristorante Pizzeria Gianni,44.5541293,10.7524579,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Pizza Matta,44.67784559999999,11.037618000000002,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Autogrill Cantagallo Est,44.4560687,11.2808452,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Pan Reale Senza Glutine,44.64887,10.858154,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Ristorante Pizzeria Itaca,44.55960959999999,11.2703346,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Ristorante Pizzeria Due Lune,44.49985359999999,11.295638,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Ristorante Pizzeria La Pantera Rosa,44.6008998,10.7679486,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
La Fattoria,44.663219,11.1752596,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Agriturismo - Farmhouse Casa Minelli,44.3255,10.787292,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Papeo to go - TAKE AWAY,44.4975935,11.3193655,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Papeo to go - TAKE AWAY,44.5226048,11.3199442,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Ristorante Libra Antiaging Italian Food,44.4945418,11.3376868,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
La Verace,44.5035293,11.3386933,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Trattoria Vecchio Mercato,44.5159762,11.3372608,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Vyta,44.50579500000001,11.3425608,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Arcipizza - TAKE AWAY,44.5139224,11.3419062,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Casa Altabella,44.49528649999999,11.3451419,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Prosciutteria Bacio Del Cimone,44.310586,10.7653046,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Il Caffè della Corte Bistrot,44.4927028,11.3483513,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
902 Pizzeria da Asporto - TAKE AWAY,44.5960087,10.6945391,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Ristorante Pizzeria Al Cavallino Bianco,44.4377022,11.3552542,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Pizzeria Pantera Rosa,44.5076451,11.3589217,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Napizz - Bologna,44.4795378,11.364163900000001,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Caruso,44.4927271,11.3783702,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
BACLAS,44.4919117,11.3888189,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
La Corte dei Molini,44.57220969999999,11.3759818,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Löwengrube,44.5060386,11.3957738,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Villa San Donino - Ristorante,44.66632509999999,11.3077058,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Pizza Express Number One - TAKE AWAY,44.4626617,11.4025657,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
C'è Pizza Per Te 2 - TAKE AWAY,44.5899613,11.36837,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Gelateria Artigianale Cortina,44.7724596,10.8778215,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Il Matterello dell'Oca,44.4597363,11.436824,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Ristorante Curcuma,44.7796744,10.8808047,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Da Marcello,44.7787027,10.8731781,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Ristorante Pizzeria Minelli,44.7140808,11.298913,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
ristorante pizzeria Lo Chalet,44.20898889999999,10.7925493,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Old Wild West,44.780863,10.866106,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Il Fortino di Don Peppe - Ristorante Pizzeria Reggio Emilia,44.6857937,10.6669297,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Ristorante La Grattugia,44.6425778,10.6205389,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Pacifico,44.6744396,10.6362013,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Il Delfino Pizzeria,44.7971465,10.8852325,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Pizzeria 1975 - TAKE AWAY,44.7696095,10.7792339,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Piedigrotta 2,44.6929935,10.6478764,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
"Pizzeria Ristorante ""La Pergola""",44.7658107,11.273453300000002,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Old Wild West,44.6684576,10.5995643,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Cucine clandestine,44.699844,10.6283222,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
IL Pomodorino di Barbagiovanni Gasparo Stefano e C.,44.6201629,10.5599069,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Residence Il Mulinaccio,44.2098867,10.6202274,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Ristorante Pizzeria Le Quattro Rose,44.8317871,11.1285581,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Laboratorio Maninpasta,44.7088309,10.6120065,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Rosa dei Venti,44.7120513,10.6036252,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Pizzeria Almiro,44.4294588,11.5223021,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Ai due fiumi,45.7578849,13.4682439,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Lokanda Devetak 1870,45.8845586,13.5603791,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Al Pellegrino,45.8923845,13.4998128,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
BEFED Brew Pub Fiumicello,45.7711219,13.4069938,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Pasticceria Mosaico Aquileia,45.76919169999999,13.3699169,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Cocambo,45.77167329999999,13.3682712,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
All'Anfora,45.7898033,13.3567378,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Ristorante Pizzeria Chichibio @Cervignano Del Friuli,45.8306682,13.3333388,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Pasticceria L'Oca Golosa,45.936127,13.610205,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Mister Oregano,45.6796216,13.4298323,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Iʟ Vᴏsᴛʀᴏ Eᴅᴇɴ,45.9505278,13.6167611,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Ristorante pesce da franco | Grado,45.679061,13.402298,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Al Lampione Gorizia,45.9501342,13.6279172,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
"Gelateria ""Ci Piace!""",45.675797,13.3882694,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Il Melograno - Naturalmente Buono - Palmanova,45.9025574,13.3112459,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Osteria Gostilna Koršič,45.9851038,13.5857599,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
A casa di Mimì,45.9575389,13.361529,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Pizzeria Ristorante da Alfonso Sas,45.83215329999999,13.2106743,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Rossopomodoro Trieste Cucina e Pizzeria Napoletana con Forno a Legna,45.6463616,13.7614021,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Il Melograno - Naturalmente Buono - Trieste,45.6474592,13.7664368,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Pasticceria da Ily,45.6534022,13.7794697,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Hostaria G. Strehler,45.6522713,13.7838664,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
TNT Pub,45.65125479999999,13.7833938,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Borgo dei Sapori di Irene Cencig - Agriturismo e Vino Biologico,46.0517691,13.454006,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Agruiturismo Andronute Di Basello Tarcisio,45.9082585,13.1869633,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Ristorante La Rucola,45.91562719999999,13.1807632,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Old Wild West,46.02124750000001,13.2850232,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
Al Monastero,46.0942929,13.4299647,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR
